,tile_id,cluster,xcoord,ycoord
140,SWC0002_1_2,66,1400.350952,952.4678345000001
141,SWC0002_1_2,67,1826.1585690000002,435.2082825
142,SWC0002_1_2,68,1007.176392,1018.165344
143,SWC0002_1_2,72,1104.206543,1403.2540279999998
144,SWC0002_1_2,74,408.7445068,1265.502563
145,SWC0002_1_2,75,1065.946289,1406.623657
146,SWC0002_1_3,0,87.66603851,1214.937134
147,SWC0002_1_3,1,414.026123,85.01818085
148,SWC0002_1_3,2,233.0196991,27.42521858
149,SWC0002_1_3,3,828.1469116000001,1209.452148
150,SWC0002_1_3,4,850.0870972000001,990.050415
151,SWC0002_1_3,5,970.7580565999999,186.4914856
152,SWC0002_1_3,6,274.1575317,1516.614624
153,SWC0002_1_3,7,1653.6459960000002,301.67739869999997
154,SWC0002_1_3,8,49.27072906,973.5952758999999
155,SWC0002_1_3,9,1190.15979,1099.751221
156,SWC0002_1_3,10,411.28363039999994,968.1102295
157,SWC0002_1_3,11,976.2431029999999,789.8463135
158,SWC0002_1_3,12,1579.5979,567.7020263999999
159,SWC0002_1_3,13,57.49829483,1053.128418
160,SWC0002_1_3,14,978.9856566999999,353.7853088
161,SWC0002_1_3,15,682.7932739,460.7436829
162,SWC0002_1_3,16,762.326416,515.5941161999999
163,SWC0002_1_3,17,759.5839232999999,847.43927
164,SWC0002_1_3,18,653.6561279,390.0231018
165,SWC0002_1_3,19,1297.118164,1160.086792
166,SWC0002_1_3,20,658.1105957000001,19.19765282
167,SWC0002_1_3,21,422.2536926,216.6592255
168,SWC0002_1_3,22,874.7698364,296.1923523
169,SWC0002_1_3,23,699.2484131,1209.452148
170,SWC0002_1_3,24,1798.999634,1083.296143
171,SWC0002_1_3,25,1220.2402339999999,1004.117126
172,SWC0002_1_3,26,1390.363892,718.5407104
173,SWC0002_1_3,27,43.78568649,307.1624451
174,SWC0002_1_3,28,202.85195919999998,704.828125
175,SWC0002_1_3,29,926.8777466,918.7448119999999
176,SWC0002_1_3,30,1399.147217,966.2003174
177,SWC0002_1_3,31,762.326416,205.6891479
178,SWC0002_1_3,33,285.6889343,681.8880005
179,SWC0002_1_3,34,1302.6032710000002,1028.445679
180,SWC0002_1_3,35,1299.813599,1073.546143
181,SWC0002_1_3,36,298.84021,814.5289917
182,SWC0002_1_3,37,1376.651367,926.9724120999999
183,SWC0002_1_3,38,811.6918335,586.8996582000001
184,SWC0002_1_3,39,230.68128969999998,858.1300659
185,SWC0002_1_3,40,1826.424927,1434.338989
186,SWC0002_1_3,41,462.99697879999997,39.67964935
187,SWC0002_1_3,43,806.2067871,87.76069641
188,SWC0002_1_3,44,1313.573364,109.7008743
189,SWC0002_1_3,45,902.1950072999999,1437.081421
190,SWC0002_1_3,46,1151.764526,159.0662689
191,SWC0002_1_3,47,1286.148071,414.1207886
192,SWC0002_1_3,48,808.9492798,49.36539459
193,SWC0002_1_3,49,1653.6459960000002,1011.990601
194,SWC0002_1_3,50,1347.8792720000001,567.5179443
195,SWC0002_1_3,51,737.6437377999999,1563.237427
196,SWC0002_1_3,52,106.8636856,685.6304932
197,SWC0002_1_3,53,56.58003998,448.3286438
198,SWC0002_1_3,54,721.1885986000001,1020.2181400000001
199,SWC0002_1_3,56,800.5223388999999,734.2034912
200,SWC0002_1_3,57,211.0795135,778.8762207000001
201,SWC0002_1_3,58,847.3446045,693.8580322
202,SWC0002_1_3,59,1675.586182,463.48620610000006
203,SWC0002_1_3,60,293.701416,119.7905807
204,SWC0002_1_3,61,359.17568969999996,200.20410159999997
205,SWC0002_1_3,62,1094.171509,1201.2246089999999
206,SWC0002_1_3,63,1003.668335,436.06097410000007
207,SWC0002_1_3,64,1585.083008,386.6955872
208,SWC0002_1_3,65,1319.0407710000002,640.4226074
209,SWC0002_1_3,66,622.4578247000001,767.9061279
210,SWC0002_1_3,67,957.0454712000001,1267.045044
211,SWC0002_1_3,68,1365.681274,776.133667
212,SWC0002_1_3,69,887.5751953,960.3287354
213,SWC0002_1_3,70,867.9654541000001,1436.31604
214,SWC0002_1_3,71,1216.500366,1068.203125
215,SWC0002_1_3,72,647.1405029,965.3676757999999
216,SWC0002_1_3,73,331.7504883,748.7084961
217,SWC0002_1_3,74,322.0069275,624.7437744
218,SWC0002_1_3,75,1565.885376,482.68383789999996
219,SWC0002_1_3,76,895.0501708999999,642.8778076
220,SWC0002_1_3,77,372.8883057,625.2949829
221,SWC0002_1_3,78,167.199173,891.3195801
222,SWC0002_1_3,79,943.1158447,126.73252109999999
223,SWC0002_1_3,80,1461.669434,1058.6134029999998
224,SWC0002_1_3,82,1121.439697,1123.215332
225,SWC0002_1_3,84,780.3795776000001,1194.9219970000001
226,SWC0002_1_3,88,1796.257202,913.2597655999999
227,SWC0002_1_3,89,238.5047455,1612.602905
228,SWC0002_1_3,90,134.28890990000002,935.1999512
229,SWC0002_1_3,91,861.0571899,167.2938385
230,SWC0002_2_1,0,175.2589111,1415.0311279999999
231,SWC0002_2_1,1,490.074646,819.8326416
232,SWC0002_2_1,2,837.6836548,1231.388672
233,SWC0002_2_1,3,290.0354614,1447.8244630000002
234,SWC0002_2_1,4,580.2562256,1282.2182619999999
235,SWC0002_2_1,5,211.331543,1488.81604
236,SWC0002_2_1,6,826.2059937000001,1333.047852
237,SWC0002_2_1,7,163.78125,1501.93335
238,SWC0002_2_1,8,1027.884888,1562.601074
239,SWC0002_2_1,9,901.6306152000001,1624.908325
240,SWC0002_2_1,10,1013.1278689999999,1521.609375
241,SWC0002_2_1,11,1068.876465,1615.0703130000002
242,SWC0002_2_1,12,521.2282715,1339.606567
243,SWC0002_2_1,13,1303.348633,1577.358032
244,SWC0002_2_1,14,311.3511353,1506.852417
245,SWC0002_2_1,15,811.4490356000001,111.4972382
246,SWC0002_2_1,16,524.5076293999999,1383.877441
247,SWC0002_2_1,17,673.7171631,1447.8244630000002
248,SWC0002_2_1,18,868.8373412999999,1255.983643
249,SWC0002_2_1,19,795.0523682,1336.327148
250,SWC0002_2_2,0,1017.609924,153.7035522
251,SWC0002_2_2,1,1129.385742,104.124527
252,SWC0002_2_2,2,339.18038939999997,1541.898804
253,SWC0002_2_2,3,1098.1213380000002,2.439727783
254,SWC0002_2_2,4,178.33978269999997,751.4394531
255,SWC0002_2_2,5,532.1019286999999,512.3450928
256,SWC0002_2_2,6,800.4732056,100.0292969
257,SWC0002_2_2,7,969.6481934000001,1545.745117
258,SWC0002_2_2,8,673.6067505,253.73281859999997
259,SWC0002_2_2,9,200.2974243,1432.126587
260,SWC0002_2_2,10,249.09222409999998,146.38433840000002
261,SWC0002_2_2,11,661.4080811000001,404.9966125
262,SWC0002_2_2,12,673.6067505,353.7621155
263,SWC0002_2_2,13,512.5839844,434.2735291
264,SWC0002_2_2,14,1185.951904,178.1009216
265,SWC0002_2_2,15,727.2809447999999,788.0356445
266,SWC0002_2_2,16,568.6979980000001,627.0128174
267,SWC0002_2_2,17,778.5155639999999,1397.970337
268,SWC0002_2_2,18,932.5475464,346.6062927
269,SWC0002_2_2,19,524.7827148,1471.162476
270,SWC0002_2_2,20,522.3429565,129.3061523
271,SWC0002_2_2,21,500.3853149,814.8726807
272,SWC0002_2_2,22,976.1343383999999,319.60580439999995
273,SWC0002_2_2,23,507.7045288,1497.9995119999999
274,SWC0002_2_2,24,149.0629272,190.2996216
275,SWC0002_2_2,25,961.4959106000001,341.563446
276,SWC0002_2_2,26,712.6425171,368.4005432
277,SWC0002_2_2,27,971.2548218000001,587.9770507999999
278,SWC0002_2_2,28,149.0629272,839.2701416000001
279,SWC0002_2_2,29,607.7338257,475.749054
280,SWC0002_2_2,30,1283.5415039999998,222.0162048
281,SWC0002_2_2,31,488.1865845,766.0778809
282,SWC0002_2_2,32,169.443161,196.83813480000003
283,SWC0002_2_2,33,578.4569092,202.4983215
284,SWC0002_2_2,34,285.6882935,204.9380493
285,SWC0002_2_2,35,695.5643921,202.4983215
286,SWC0002_2_2,36,682.93396,415.0717468
287,SWC0002_2_2,37,749.2387085,139.06512450000002
288,SWC0002_2_2,38,780.9552612000001,192.73937990000002
289,SWC0002_2_2,39,673.6067505,304.9673767
290,SWC0002_2_2,40,46.555336,437.59826660000004
291,SWC0002_2_2,41,1112.7597660000001,68.31268311
292,SWC0002_2_2,42,595.5350952,656.2896728999999
293,SWC0002_2_2,43,656.5285644999999,80.51138306
294,SWC0002_2_2,44,1156.675049,75.63189697
295,SWC0002_2_2,45,729.7207642000001,763.6381836
296,SWC0002_2_2,46,632.1311646,363.52108760000004
297,SWC0002_2_2,47,512.5839844,97.58956909
298,SWC0002_2_2,48,624.8119507,58.55374146
299,SWC0002_2_2,49,705.3233032,326.92501830000003
300,SWC0002_2_2,50,9.997802734,441.59274289999996
301,SWC0002_2_2,52,841.9486694,1293.061523
302,SWC0002_2_2,53,859.0269164999999,190.2996216
303,SWC0002_2_2,54,521.7548828,536.3126221
304,SWC0002_2_3,0,251.17115780000003,1251.392944
305,SWC0002_2_3,1,613.7681274,265.5110474
306,SWC0002_2_3,2,846.7088013,1414.458862
307,SWC0002_2_3,3,404.13256839999997,334.1014709
308,SWC0002_2_3,4,1261.494507,591.920105
309,SWC0002_2_3,5,1551.539917,1595.200928
310,SWC0002_2_3,6,1831.476196,1459.8342289999998
311,SWC0002_2_3,7,410.8950195,445.19863889999993
312,SWC0002_2_3,8,1572.571533,1485.9178470000002
313,SWC0002_2_3,9,33.80711365,921.9656982000001
314,SWC0002_2_3,10,1313.824707,1110.1599119999998
315,SWC0002_2_3,11,535.5170898,143.78718569999998
316,SWC0002_2_3,12,432.1483765,661.5966187000001
317,SWC0002_2_3,13,976.1152954,781.9766846
318,SWC0002_2_3,14,1152.406616,426.0254211
319,SWC0002_2_3,15,1357.8927,786.4682007
320,SWC0002_2_3,16,579.9559326,553.397644
321,SWC0002_2_3,17,1421.2026369999999,552.1281127999999
322,SWC0002_2_3,18,632.7658081000001,982.8276367000001
323,SWC0002_2_3,19,1804.426514,1282.078735
324,SWC0002_2_3,20,1574.873413,421.9130249
325,SWC0002_2_3,21,1199.9963380000002,275.9009705
326,SWC0002_2_3,22,1074.234375,33.36003113
327,SWC0002_2_3,23,1001.665527,1119.142822
328,SWC0002_2_3,24,1073.11145,296.1127014
329,SWC0002_2_3,25,230.2413483,238.46128849999997
330,SWC0002_2_3,26,1421.8657230000001,1378.684937
331,SWC0002_2_3,27,1164.758301,537.1900024
332,SWC0002_2_3,28,966.8563843000001,1384.141235
333,SWC0002_2_3,29,561.2771606000001,851.4431763
334,SWC0002_2_3,30,1291.643066,706.7440796
335,SWC0002_2_3,31,1099.63147,330.5810852
336,SWC0002_2_3,33,660.1390991000001,503.162384
337,SWC0002_2_3,34,1609.28186,919.8052979
338,SWC0002_2_3,35,1181.601318,759.5192261
339,SWC0002_2_3,37,777.0905762,1149.460449
340,SWC0002_2_3,38,902.0055542000001,756.1505737000001
341,SWC0002_2_3,39,1682.6890870000002,303.3617859
342,SWC0002_2_3,40,1116.19873,939.4829102
343,SWC0002_2_3,41,1235.49939,815.6629638999999
344,SWC0002_2_3,42,344.2366943,63.60400391
345,SWC0002_2_3,43,1398.680298,1483.985718
346,SWC0002_2_3,44,632.123291,577.5491943
347,SWC0002_2_3,45,343.2706604,171.8029938
348,SWC0002_2_3,46,627.8359985000001,1587.329712
349,SWC0002_2_3,47,583.6749267999999,1551.334351
350,SWC0002_2_3,48,1621.840698,1484.951782
351,SWC0002_2_3,49,569.0056762999999,1010.843445
352,SWC0002_2_3,50,917.4499512,964.1861572
353,SWC0002_2_3,51,890.7768555,825.7687988
354,SWC0002_2_3,52,1104.969971,1214.587158
355,SWC0002_2_3,53,1103.918579,543.1730347
356,SWC0002_2_3,54,1093.741211,1252.764893
357,SWC0002_2_3,55,679.1367798,1244.630493
358,SWC0002_2_3,56,1155.775269,516.9782715
359,SWC0002_2_3,57,546.7862549,705.567749
360,SWC0002_2_3,58,1657.806763,1550.762085
361,SWC0002_2_3,59,1221.330933,264.6722107
362,SWC0002_2_3,60,898.361084,995.6266479000001
363,SWC0002_2_3,61,902.0055542000001,623.6513672
364,SWC0002_2_3,62,1229.6091310000002,1074.227905
365,SWC0002_2_3,63,363.5579529,223.004303
366,SWC0002_2_3,64,1716.514771,1497.51062
367,SWC0002_2_3,65,1422.8317869999998,925.6016846000001
368,SWC0002_2_3,66,974.7165527000001,1293.188477
369,SWC0002_2_3,67,934.5689697,644.9859619
370,SWC0002_2_3,68,809.6539307,1281.959717
371,SWC0002_2_3,69,1294.73584,1028.190063
372,SWC0002_2_3,70,1672.075928,1448.241455
373,SWC0002_2_3,71,551.9401245,621.9880371
374,SWC0002_2_3,72,1574.5036619999998,1227.979248
375,SWC0002_2_3,73,1179.355591,842.6119385
376,SWC0002_2_3,74,1021.0302730000001,679.795105
377,SWC0002_2_3,75,635.6640014999999,905.5426636
378,SWC0002_2_3,76,174.8522186,1205.0219730000001
379,SWC0002_2_3,77,1835.562256,1514.051758
380,SWC0002_2_3,78,1491.943726,502.72164919999994
381,SWC0002_2_3,79,1528.132568,1278.2144779999999
382,SWC0002_2_3,81,719.8239746,1144.9689939999998
383,SWC0002_2_3,82,1650.0782470000001,1601.9633789999998
384,SWC0002_2_3,83,521.9921875,477.0787048
385,SWC0002_2_3,84,1023.000122,1351.5778810000002
386,SWC0002_2_3,85,1447.205078,1522.746216
387,SWC0002_2_3,86,826.7729492000001,585.4736328
388,SWC0002_2_3,87,1501.082886,988.3957519999999
389,SWC0002_2_3,88,1746.4627690000002,1300.4338380000002
390,SWC0002_2_3,89,1205.122437,663.8392334
391,SWC0002_2_3,90,390.2841492,808.9364013999999
392,SWC0002_2_3,91,1111.983154,386.7247925
393,SWC0002_2_3,92,1068.19104,411.42803960000003
394,SWC0002_2_3,93,1632.467407,1130.40686
395,SWC0002_2_3,94,617.3087768999999,1055.282349
396,SWC0002_2_3,95,1375.858643,920.0902710000001
397,SWC0002_2_3,96,1776.410645,1479.155396
398,SWC0002_2_3,97,175.8182831,994.4204102
399,SWC0002_2_3,98,134.2776031,1006.9791869999999
400,SWC0002_2_3,99,111.09210209999999,1156.7188720000001
401,SWC0002_2_3,100,1701.279541,1557.524536
402,SWC0002_2_3,101,1452.779785,1019.309692
403,SWC0002_2_3,102,1143.423584,469.81753539999994
404,SWC0002_2_3,103,1463.871826,529.6706543
405,SWC0002_2_3,104,1614.112183,1152.626343
406,SWC0002_2_3,105,130.4133453,1083.298096
407,SWC0002_2_3,106,732.5938110000001,557.2619018999999
408,SWC0002_2_3,107,1318.3161619999998,1077.596558
409,SWC0002_2_3,108,801.7938232000001,1315.645874
410,SWC0002_2_3,109,573.1934813999999,295.45898439999996
411,SWC0002_2_3,110,1218.65625,780.8538208
412,SWC0002_2_3,111,338.4403381,207.5473022
413,SWC0002_2_3,112,873.9337158,602.3167725
414,SWC0002_2_3,113,501.2818298,1284.952271
415,SWC0002_2_3,114,969.3780517999999,759.5192261
416,SWC0002_2_3,115,652.0870361000001,949.9815062999999
417,SWC0002_2_3,116,581.8880615,595.9043579
418,SWC0002_2_3,117,1090.6485599999999,439.4999084
419,SWC0002_2_3,119,1709.738892,295.6333008
420,SWC0002_2_3,120,663.6798096,835.0200806
421,SWC0002_2_3,121,575.1256103999999,424.91134639999996
422,SWC0002_2_3,122,1291.3671880000002,1101.17688
423,SWC0002_2_3,123,1085.03418,565.2619018999999
424,SWC0002_3_1,0,774.6931762999999,31.33082581
425,SWC0002_3_1,1,851.8152466,127.7333755
426,SWC0002_3_1,2,779.0670776000001,192.0492554
427,SWC0002_3_1,3,784.3334351,122.9132462
428,SWC0002_3_1,4,822.8944702,137.3736267
429,SWC0002_3_1,5,702.3912964,86.76229095
430,SWC0002_3_1,6,683.1107787999999,110.86293789999999
431,SWC0002_3_1,8,844.5850220000001,28.92076492
432,SWC0002_3_1,9,680.7007446,21.69057465
433,SWC0002_3_1,10,764.0715942,152.25558469999999
434,SWC0002_3_1,11,789.1535644999999,250.64660640000002
435,SWC0002_3_1,12,892.7863159,151.8340149
436,SWC0002_3_1,13,743.3623657,106.0428009
437,SWC0002_3_1,15,1304.907227,212.0856018
438,SWC0002_3_1,16,688.8749389999999,143.657196
439,SWC0002_3_1,17,772.1432495,66.3274231
440,SWC0002_3_1,18,842.1749877999998,69.8918457
441,SWC0002_3_1,19,659.1119995,68.05839539
442,SWC0002_3_1,20,728.9019775,154.2440796
443,SWC0002_3_1,21,690.3410034,50.61133575
444,SWC0002_3_1,22,697.571167,187.9849854
445,SWC0002_3_1,23,895.1963501,89.17235565
446,SWC0002_3_1,24,687.3675537,204.1614227
447,SWC0002_3_2,0,1385.678955,1193.950928
448,SWC0002_3_2,1,1652.910645,1495.285034
449,SWC0002_3_2,2,1579.922485,955.6787108999999
450,SWC0002_3_2,3,1395.102905,1303.770508
451,SWC0002_3_2,4,1522.944458,1064.4552
452,SWC0002_3_2,5,1380.499023,1077.404785
453,SWC0002_3_2,6,1424.56665,1252.209106
454,SWC0002_3_3,0,1579.132568,433.4671936000001
455,SWC0002_3_3,1,1527.658325,1254.345703
456,SWC0002_3_3,2,354.5877686,1419.6051029999999
457,SWC0002_3_3,3,1774.1928710000002,479.5230713
458,SWC0002_3_3,4,97.21662903,991.5562133999999
459,SWC0002_3_3,5,546.9388428,1305.819946
460,SWC0002_3_3,6,1654.98938,568.9256592
461,SWC0002_3_3,7,1687.49939,444.3038635
462,SWC0002_3_3,8,1519.530884,915.6994629000001
463,SWC0002_3_3,9,151.4000244,1021.3570560000001
464,SWC0002_3_3,10,1481.602417,455.140564
465,SWC0002_3_3,11,1728.136963,224.8610992
466,SWC0002_3_3,12,592.994751,877.7710571
467,SWC0002_3_3,13,698.6523437999999,1346.45752
468,SWC0002_3_3,14,121.59915919999999,222.1519318
469,SWC0002_3_3,15,121.59915919999999,457.84973139999994
470,SWC0002_3_3,16,365.42443849999995,1544.226929
471,SWC0002_3_3,17,105.34413909999998,547.2523193
472,SWC0002_3_3,18,1649.571045,680.0016479
473,SWC0002_3_3,19,1771.483643,73.14759064
474,SWC0002_3_3,20,1566.823364,934.4552002
475,SWC0002_3_3,21,378.97030639999997,314.2637024
476,SWC0002_3_3,22,1508.694214,606.8540649
477,SWC0002_3_3,23,1828.376221,520.1606445
478,SWC0002_3_3,24,1521.009888,844.9104614
479,SWC0002_3_3,25,186.6192322,1316.656616
480,SWC0002_3_3,26,1633.31604,942.7911377
481,SWC0002_3_3,27,1432.8374019999999,430.7580261
482,SWC0002_3_3,28,224.5476074,902.1535644999999
483,SWC0002_3_3,29,276.0218506,1316.656616
484,SWC0002_3_3,30,1682.081055,701.6749877999999
485,SWC0002_3_3,31,370.842804,1197.453125
486,SWC0002_3_3,32,26.77820778,1441.278442
487,SWC0002_3_3,33,1327.1798099999999,1460.242554
488,SWC0002_3_3,34,1642.832275,977.1450806
489,SWC0002_3_3,35,1338.0058589999999,1284.463867
490,SWC0002_3_3,36,276.0218506,1270.600708
491,SWC0002_3_3,38,300.4043579,1349.166626
492,SWC0002_3_3,39,1611.642578,650.2008057
493,SWC0002_3_3,40,1343.434814,1552.35437
494,SWC0002_3_3,41,254.34848019999995,1435.860107
495,SWC0002_3_3,43,18.65069771,1522.553467
496,SWC0002_3_3,44,202.8742523,200.4785767
497,SWC0002_3_3,45,118.8899841,810.0418091
498,SWC0002_3_3,46,338.3327637,254.66197200000002
499,SWC0002_3_3,47,1373.235718,1484.6251220000001
500,SWC0002_3_3,48,1617.060913,994.2653809000001
501,SWC0002_3_3,50,1736.264404,1064.703735
502,SWC0002_3_3,51,620.215332,844.5484008999999
503,SWC0002_3_3,53,172.8804626,1509.457275
504,SWC0002_3_3,54,1626.3553470000002,1020.957458
505,SWC0002_3_3,55,1825.8608399999998,435.17553710000004
506,SWC0002_3_3,56,1742.563354,396.65048219999994
507,SWC0002_3_3,57,140.32780459999998,1337.81604
508,SWC0002_3_3,58,266.0993958,1355.5720210000002
509,SWC0002_3_3,59,1546.622559,967.173645
510,SWC0002_3_3,60,1668.5351560000001,910.2811278999999
511,SWC0002_3_3,62,1705.0795899999998,458.08230589999994
512,SWC0002_3_3,64,1757.140503,46.80144119
513,SWC0002_3_3,65,1309.2971189999998,1556.125366
514,SWC0002_3_3,66,1663.116821,969.8828125
515,SWC0002_3_3,67,1687.604614,931.331543
516,SWC0002_3_3,68,112.72657779999999,790.7423706000001
517,SWC0002_4_1,0,1705.5100100000002,1238.773193
518,SWC0002_4_1,1,1332.7459720000002,968.1018065999999
